id,url,verdict,xgb_prob,if_score,final,label_is_phish
26,https://sbi.xyz/user,WARN,0.424823135137558,0.5,0.4436173513531685,-1
27,https://sbi.online/login,OK,0.07172742486000061,0.5,0.17879556864500046,-1
28,https://sbi.online/verify,OK,0.14823929965496063,0.5,0.23617947474122047,-1
29,https://sbi.online/claim,OK,0.07172742486000061,0.5,0.17879556864500046,-1
30,https://sbi.online/kyc,OK,0.15923261642456055,0.5,0.2444244623184204,-1
31,https://sbi.online/redeem,OK,0.0633104145526886,0.5,0.17248281091451645,-1
32,https://sbi.online/confirm,OK,0.07169798761606216,0.5,0.17877349071204662,-1
33,https://sbi.online/pay,OK,0.06655286252498627,0.5,0.1749146468937397,-1
34,https://sbi.online/user,OK,0.07172742486000061,0.5,0.17879556864500046,-1
35,https://sbi.site/login,WARN,0.7690403461456299,0.5,0.7017802596092224,-1
36,https://sbi.site/verify,WARN,0.7812383770942688,0.5,0.7109287828207016,-1
37,https://sbi.site/claim,WARN,0.7690403461456299,0.5,0.7017802596092224,-1
38,https://sbi.site/kyc,BLOCK,0.8439457416534424,0.5,0.7579593062400818,-1
39,https://sbi.site/redeem,WARN,0.7847627401351929,0.5,0.7135720551013947,-1
40,https://sbi.site/confirm,WARN,0.7847627401351929,0.5,0.7135720551013947,-1
41,https://sbi.site/pay,WARN,0.7870258688926697,0.5,0.7152694016695023,-1
42,https://sbi.site/user,WARN,0.7728745341300964,0.5,0.7046559005975723,-1
43,https://sbi.shop/login,WARN,0.31830650568008423,0.5,0.36372987926006317,-1
44,https://sbi.shop/verify,WARN,0.473772257566452,0.5,0.480329193174839,-1
45,https://sbi.shop/claim,WARN,0.31830650568008423,0.5,0.36372987926006317,-1
46,https://sbi.shop/kyc,WARN,0.4557270109653473,0.5,0.46679525822401047,-1
47,https://sbi.shop/redeem,WARN,0.3377942442893982,0.5,0.37834568321704865,-1
48,https://sbi.shop/confirm,WARN,0.3377942442893982,0.5,0.37834568321704865,-1
49,https://sbi.shop/pay,WARN,0.34936702251434326,0.5,0.38702526688575745,-1
50,https://sbi.shop/user,WARN,0.33085981011390686,0.5,0.37314485758543015,-1
51,https://sbi.net/login,WARN,0.6854480504989624,0.5,0.6390860378742218,-1
52,https://sbi.net/verify,WARN,0.6885478496551514,0.5,0.6414108872413635,-1
53,https://sbi.net/claim,WARN,0.6854480504989624,0.5,0.6390860378742218,-1
54,https://sbi.net/kyc,WARN,0.7551764249801636,0.5,0.6913823187351227,-1
55,https://sbi.net/redeem,WARN,0.6875994801521301,0.5,0.6406996101140976,-1
56,https://sbi.net/confirm,WARN,0.7067517638206482,0.5,0.6550638228654861,-1
57,https://sbi.net/pay,WARN,0.708704948425293,0.5,0.6565287113189697,-1
58,https://sbi.net/user,WARN,0.7029529213905334,0.5,0.6522146910429001,-1
59,https://sbi.tech/login,WARN,0.66072016954422,0.5,0.620540127158165,-1
60,https://sbi.tech/verify,WARN,0.7358129620552063,0.5,0.6768597215414047,-1
61,https://sbi.tech/claim,WARN,0.66072016954422,0.5,0.620540127158165,-1
62,https://sbi.tech/kyc,WARN,0.8156675100326538,0.5,0.7367506325244904,-1
63,https://sbi.tech/redeem,WARN,0.6807553172111511,0.5,0.6355664879083633,-1
64,https://sbi.tech/confirm,WARN,0.6807553172111511,0.5,0.6355664879083633,-1
65,https://sbi.tech/pay,WARN,0.676773726940155,0.5,0.6325802952051163,-1
66,https://sbi.tech/user,WARN,0.6584756374359131,0.5,0.6188567280769348,-1
67,https://secure-sbi.com/login,OK,0.13442009687423706,0.5,0.2258150726556778,-1
68,https://secure-sbi.com/verify,OK,0.1918097883462906,0.5,0.26885734125971794,-1
69,https://secure-sbi.com/claim,OK,0.13442009687423706,0.5,0.2258150726556778,-1
70,https://secure-sbi.com/kyc,OK,0.20174823701381683,0.5,0.2763111777603626,-1
71,https://secure-sbi.com/redeem,OK,0.14068858325481415,0.5,0.2305164374411106,-1
72,https://secure-sbi.com/confirm,OK,0.1739567220211029,0.5,0.2554675415158272,-1
73,https://secure-sbi.com/pay,OK,0.1467849612236023,0.5,0.23508872091770172,-1
74,https://secure-sbi.com/user,OK,0.1486649215221405,0.5,0.23649869114160538,-1
75,https://secure-sbi.in/login,OK,0.1486649215221405,0.5,0.23649869114160538,-1
76,https://secure-sbi.in/verify,OK,0.18375062942504883,0.5,0.2628129720687866,-1
77,https://secure-sbi.in/claim,OK,0.1486649215221405,0.5,0.23649869114160538,-1
78,https://secure-sbi.in/kyc,OK,0.18736225366592407,0.5,0.26552169024944305,-1
79,https://secure-sbi.in/redeem,OK,0.13442009687423706,0.5,0.2258150726556778,-1
80,https://secure-sbi.in/confirm,OK,0.14068858325481415,0.5,0.2305164374411106,-1
81,https://secure-sbi.in/pay,OK,0.13565221428871155,0.5,0.22673916071653366,-1
82,https://secure-sbi.in/user,OK,0.1467849612236023,0.5,0.23508872091770172,-1
83,https://secure-sbi.xyz/login,OK,0.041019897907972336,0.5,0.15576492343097925,-1
84,https://secure-sbi.xyz/verify,OK,0.0755251944065094,0.5,0.18164389580488205,-1
85,https://secure-sbi.xyz/claim,OK,0.041019897907972336,0.5,0.15576492343097925,-1
86,https://secure-sbi.xyz/kyc,OK,0.08464159071445465,0.5,0.188481193035841,-1
87,https://secure-sbi.xyz/redeem,OK,0.043149929493665695,0.5,0.15736244712024927,-1
88,https://secure-sbi.xyz/confirm,OK,0.053731486201286316,0.5,0.16529861465096474,-1
89,https://secure-sbi.xyz/pay,OK,0.05027062073349953,0.5,0.16270296555012465,-1
90,https://secure-sbi.xyz/user,OK,0.049545612186193466,0.5,0.1621592091396451,-1
91,https://secure-sbi.online/login,OK,0.06123492121696472,0.5,0.17092619091272354,-1
92,https://secure-sbi.online/verify,OK,0.10975047200918198,0.5,0.20731285400688648,-1
93,https://secure-sbi.online/claim,OK,0.06123492121696472,0.5,0.17092619091272354,-1
94,https://secure-sbi.online/kyc,OK,0.07302673906087875,0.5,0.17977005429565907,-1
95,https://secure-sbi.online/redeem,OK,0.07011165469884872,0.5,0.17758374102413654,-1
96,https://secure-sbi.online/confirm,OK,0.0677337497472763,0.5,0.17580031231045723,-1
97,https://secure-sbi.online/pay,OK,0.043149929493665695,0.5,0.15736244712024927,-1
98,https://secure-sbi.online/user,OK,0.053731486201286316,0.5,0.16529861465096474,-1
99,https://secure-sbi.site/login,OK,0.14068858325481415,0.5,0.2305164374411106,-1
100,https://secure-sbi.site/verify,OK,0.22228166460990906,0.5,0.2917112484574318,-1
101,https://secure-sbi.site/claim,OK,0.14068858325481415,0.5,0.2305164374411106,-1
102,https://secure-sbi.site/kyc,OK,0.20416368544101715,0.5,0.27812276408076286,-1
103,https://secure-sbi.site/redeem,OK,0.1739567220211029,0.5,0.2554675415158272,-1
104,https://secure-sbi.site/confirm,OK,0.20132993161678314,0.5,0.27599744871258736,-1
105,https://secure-sbi.site/pay,OK,0.1486649215221405,0.5,0.23649869114160538,-1
106,https://secure-sbi.site/user,OK,0.13442009687423706,0.5,0.2258150726556778,-1
107,https://secure-sbi.shop/login,OK,0.043149929493665695,0.5,0.15736244712024927,-1
108,https://secure-sbi.shop/verify,OK,0.08784878998994827,0.5,0.1908865924924612,-1
109,https://secure-sbi.shop/claim,OK,0.043149929493665695,0.5,0.15736244712024927,-1
110,https://secure-sbi.shop/kyc,OK,0.08346444368362427,0.5,0.1875983327627182,-1
111,https://secure-sbi.shop/redeem,OK,0.053731486201286316,0.5,0.16529861465096474,-1
112,https://secure-sbi.shop/confirm,OK,0.06123492121696472,0.5,0.17092619091272354,-1
113,https://secure-sbi.shop/pay,OK,0.049545612186193466,0.5,0.1621592091396451,-1
114,https://secure-sbi.shop/user,OK,0.041019897907972336,0.5,0.15576492343097925,-1
115,https://secure-sbi.net/login,OK,0.13442009687423706,0.5,0.2258150726556778,-1
116,https://secure-sbi.net/verify,OK,0.1918097883462906,0.5,0.26885734125971794,-1
117,https://secure-sbi.net/claim,OK,0.13442009687423706,0.5,0.2258150726556778,-1
118,https://secure-sbi.net/kyc,OK,0.20174823701381683,0.5,0.2763111777603626,-1
119,https://secure-sbi.net/redeem,OK,0.14068858325481415,0.5,0.2305164374411106,-1
120,https://secure-sbi.net/confirm,OK,0.1739567220211029,0.5,0.2554675415158272,-1
121,https://secure-sbi.net/pay,OK,0.1467849612236023,0.5,0.23508872091770172,-1
122,https://secure-sbi.net/user,OK,0.1486649215221405,0.5,0.23649869114160538,-1
123,https://secure-sbi.tech/login,OK,0.14068858325481415,0.5,0.2305164374411106,-1
124,https://secure-sbi.tech/verify,OK,0.22228166460990906,0.5,0.2917112484574318,-1
125,https://secure-sbi.tech/claim,OK,0.14068858325481415,0.5,0.2305164374411106,-1
126,https://secure-sbi.tech/kyc,OK,0.20416368544101715,0.5,0.27812276408076286,-1
127,https://secure-sbi.tech/redeem,OK,0.1739567220211029,0.5,0.2554675415158272,-1
128,https://secure-sbi.tech/confirm,OK,0.20132993161678314,0.5,0.27599744871258736,-1
129,https://secure-sbi.tech/pay,OK,0.1486649215221405,0.5,0.23649869114160538,-1
130,https://secure-sbi.tech/user,OK,0.13442009687423706,0.5,0.2258150726556778,-1
131,https://verify-sbi.com/login,OK,0.18375062942504883,0.5,0.2628129720687866,-1
132,https://verify-sbi.com/verify,OK,0.1918097883462906,0.5,0.26885734125971794,-1
133,https://verify-sbi.com/claim,OK,0.18375062942504883,0.5,0.2628129720687866,-1
134,https://verify-sbi.com/kyc,WARN,0.34984901547431946,0.5,0.3873867616057396,-1
135,https://verify-sbi.com/redeem,OK,0.1918097883462906,0.5,0.26885734125971794,-1
136,https://verify-sbi.com/confirm,OK,0.22228166460990906,0.5,0.2917112484574318,-1
137,https://verify-sbi.com/pay,OK,0.1996067762374878,0.5,0.27470508217811584,-1
138,https://verify-sbi.com/user,OK,0.2020030915737152,0.5,0.2765023186802864,-1
139,https://verify-sbi.in/login,OK,0.2020030915737152,0.5,0.2765023186802864,-1
140,https://verify-sbi.in/verify,OK,0.18375062942504883,0.5,0.2628129720687866,-1
141,https://verify-sbi.in/claim,OK,0.2020030915737152,0.5,0.2765023186802864,-1
142,https://verify-sbi.in/kyc,WARN,0.32925844192504883,0.5,0.3719438314437866,-1
143,https://verify-sbi.in/redeem,OK,0.18375062942504883,0.5,0.2628129720687866,-1
144,https://verify-sbi.in/confirm,OK,0.1918097883462906,0.5,0.26885734125971794,-1
145,https://verify-sbi.in/pay,OK,0.18533805012702942,0.5,0.26400353759527206,-1
146,https://verify-sbi.in/user,OK,0.1996067762374878,0.5,0.27470508217811584,-1
147,https://verify-sbi.xyz/login,OK,0.07191712409257889,0.5,0.17893784306943417,-1
148,https://verify-sbi.xyz/verify,OK,0.0755251944065094,0.5,0.18164389580488205,-1
149,https://verify-sbi.xyz/claim,OK,0.07191712409257889,0.5,0.17893784306943417,-1
150,https://verify-sbi.xyz/kyc,OK,0.09400362521409988,0.5,0.1955027189105749,-1
151,https://verify-sbi.xyz/redeem,OK,0.0755251944065094,0.5,0.18164389580488205,-1
152,https://verify-sbi.xyz/confirm,OK,0.08784878998994827,0.5,0.1908865924924612,-1
153,https://verify-sbi.xyz/pay,OK,0.08749999105930328,0.5,0.19062499329447746,-1
154,https://verify-sbi.xyz/user,OK,0.08628679066896439,0.5,0.1897150930017233,-1
155,https://verify-sbi.online/login,OK,0.09637525677680969,0.5,0.19728144258260727,-1
156,https://verify-sbi.online/verify,OK,0.10975047200918198,0.5,0.20731285400688648,-1
157,https://verify-sbi.online/claim,OK,0.09637525677680969,0.5,0.19728144258260727,-1
158,https://verify-sbi.online/kyc,OK,0.08121806383132935,0.5,0.185913547873497,-1
159,https://verify-sbi.online/redeem,OK,0.10975047200918198,0.5,0.20731285400688648,-1
160,https://verify-sbi.online/confirm,OK,0.10618168860673904,0.5,0.20463626645505428,-1
161,https://verify-sbi.online/pay,OK,0.0755251944065094,0.5,0.18164389580488205,-1
162,https://verify-sbi.online/user,OK,0.08784878998994827,0.5,0.1908865924924612,-1
163,https://verify-sbi.site/login,OK,0.1918097883462906,0.5,0.26885734125971794,-1
164,https://verify-sbi.site/verify,OK,0.22228166460990906,0.5,0.2917112484574318,-1
165,https://verify-sbi.site/claim,OK,0.1918097883462906,0.5,0.26885734125971794,-1
166,https://verify-sbi.site/kyc,WARN,0.35325294733047485,0.5,0.38993971049785614,-1
167,https://verify-sbi.site/redeem,OK,0.22228166460990906,0.5,0.2917112484574318,-1
168,https://verify-sbi.site/confirm,OK,0.25277063250541687,0.5,0.31457797437906265,-1
169,https://verify-sbi.site/pay,OK,0.2020030915737152,0.5,0.2765023186802864,-1
170,https://verify-sbi.site/user,OK,0.18375062942504883,0.5,0.2628129720687866,-1
171,https://verify-sbi.shop/login,OK,0.0755251944065094,0.5,0.18164389580488205,-1
172,https://verify-sbi.shop/verify,OK,0.08784878998994827,0.5,0.1908865924924612,-1
173,https://verify-sbi.shop/claim,OK,0.0755251944065094,0.5,0.18164389580488205,-1
174,https://verify-sbi.shop/kyc,OK,0.09270941466093063,0.5,0.19453206099569798,-1
175,https://verify-sbi.shop/redeem,OK,0.08784878998994827,0.5,0.1908865924924612,-1
176,https://verify-sbi.shop/confirm,OK,0.09637525677680969,0.5,0.19728144258260727,-1
177,https://verify-sbi.shop/pay,OK,0.08628679066896439,0.5,0.1897150930017233,-1
178,https://verify-sbi.shop/user,OK,0.07191712409257889,0.5,0.17893784306943417,-1
179,https://verify-sbi.net/login,OK,0.18375062942504883,0.5,0.2628129720687866,-1
180,https://verify-sbi.net/verify,OK,0.1918097883462906,0.5,0.26885734125971794,-1
181,https://verify-sbi.net/claim,OK,0.18375062942504883,0.5,0.2628129720687866,-1
182,https://verify-sbi.net/kyc,WARN,0.34984901547431946,0.5,0.3873867616057396,-1
183,https://verify-sbi.net/redeem,OK,0.1918097883462906,0.5,0.26885734125971794,-1
184,https://verify-sbi.net/confirm,OK,0.22228166460990906,0.5,0.2917112484574318,-1
185,https://verify-sbi.net/pay,OK,0.1996067762374878,0.5,0.27470508217811584,-1
186,https://verify-sbi.net/user,OK,0.2020030915737152,0.5,0.2765023186802864,-1
187,https://verify-sbi.tech/login,OK,0.1918097883462906,0.5,0.26885734125971794,-1
188,https://verify-sbi.tech/verify,OK,0.22228166460990906,0.5,0.2917112484574318,-1
189,https://verify-sbi.tech/claim,OK,0.1918097883462906,0.5,0.26885734125971794,-1
190,https://verify-sbi.tech/kyc,WARN,0.35325294733047485,0.5,0.38993971049785614,-1
191,https://verify-sbi.tech/redeem,OK,0.22228166460990906,0.5,0.2917112484574318,-1
192,https://verify-sbi.tech/confirm,OK,0.25277063250541687,0.5,0.31457797437906265,-1
193,https://verify-sbi.tech/pay,OK,0.2020030915737152,0.5,0.2765023186802864,-1
194,https://verify-sbi.tech/user,OK,0.18375062942504883,0.5,0.2628129720687866,-1
195,https://login-sbi.com/login,OK,0.1346757411956787,0.5,0.22600680589675903,-1
196,https://login-sbi.com/verify,OK,0.1671079397201538,0.5,0.25033095479011536,-1
197,https://login-sbi.com/claim,OK,0.1346757411956787,0.5,0.22600680589675903,-1
198,https://login-sbi.com/kyc,OK,0.18736225366592407,0.5,0.26552169024944305,-1
199,https://login-sbi.com/redeem,OK,0.12157995253801346,0.5,0.2161849644035101,-1
200,https://login-sbi.com/confirm,OK,0.1273377537727356,0.5,0.2205033153295517,-1
201,https://login-sbi.com/pay,OK,0.12271112203598022,0.5,0.21703334152698517,-1
202,https://login-sbi.com/user,OK,0.13294507563114166,0.5,0.22470880672335625,-1
203,https://login-sbi.in/login,WARN,0.3321808874607086,0.5,0.37413566559553146,-1
204,https://login-sbi.in/verify,WARN,0.46631181240081787,0.5,0.4747338593006134,-1
205,https://login-sbi.in/claim,WARN,0.3321808874607086,0.5,0.37413566559553146,-1
206,https://login-sbi.in/kyc,WARN,0.5970056653022766,0.5,0.5727542489767075,-1
207,https://login-sbi.in/redeem,WARN,0.33550164103507996,0.5,0.37662623077630997,-1
208,https://login-sbi.in/confirm,WARN,0.3098706305027008,0.5,0.3574029728770256,-1
209,https://login-sbi.in/pay,WARN,0.46853381395339966,0.5,0.47640036046504974,-1
210,https://login-sbi.in/user,WARN,0.3121309280395508,0.5,0.3590981960296631,-1
211,https://login-sbi.xyz/login,OK,0.04439699649810791,0.5,0.15829774737358093,-1
212,https://login-sbi.xyz/verify,OK,0.06460177898406982,0.5,0.17345133423805237,-1
213,https://login-sbi.xyz/claim,OK,0.04439699649810791,0.5,0.15829774737358093,-1
214,https://login-sbi.xyz/kyc,OK,0.0655655637383461,0.5,0.17417417280375957,-1
215,https://login-sbi.xyz/redeem,OK,0.03672303259372711,0.5,0.15254227444529533,-1
216,https://login-sbi.xyz/confirm,OK,0.03863893449306488,0.5,0.15397920086979866,-1
217,https://login-sbi.xyz/pay,OK,0.039646927267313004,0.5,0.15473519545048475,-1
218,https://login-sbi.xyz/user,OK,0.0450502373278141,0.5,0.15878767799586058,-1
219,https://login-sbi.online/login,OK,0.053731486201286316,0.5,0.16529861465096474,-1
220,https://login-sbi.online/verify,OK,0.09637525677680969,0.5,0.19728144258260727,-1
221,https://login-sbi.online/claim,OK,0.053731486201286316,0.5,0.16529861465096474,-1
222,https://login-sbi.online/kyc,OK,0.06952904909849167,0.5,0.17714678682386875,-1
223,https://login-sbi.online/redeem,OK,0.06123492121696472,0.5,0.17092619091272354,-1
224,https://login-sbi.online/confirm,OK,0.07011165469884872,0.5,0.17758374102413654,-1
225,https://login-sbi.online/pay,OK,0.041019897907972336,0.5,0.15576492343097925,-1
226,https://login-sbi.online/user,OK,0.043149929493665695,0.5,0.15736244712024927,-1
227,https://login-sbi.site/login,OK,0.13442009687423706,0.5,0.2258150726556778,-1
228,https://login-sbi.site/verify,OK,0.1918097883462906,0.5,0.26885734125971794,-1
229,https://login-sbi.site/claim,OK,0.13442009687423706,0.5,0.2258150726556778,-1
230,https://login-sbi.site/kyc,OK,0.20174823701381683,0.5,0.2763111777603626,-1
231,https://login-sbi.site/redeem,OK,0.14068858325481415,0.5,0.2305164374411106,-1
232,https://login-sbi.site/confirm,OK,0.1739567220211029,0.5,0.2554675415158272,-1
233,https://login-sbi.site/pay,OK,0.1467849612236023,0.5,0.23508872091770172,-1
234,https://login-sbi.site/user,OK,0.1486649215221405,0.5,0.23649869114160538,-1
235,https://login-sbi.shop/login,OK,0.041019897907972336,0.5,0.15576492343097925,-1
236,https://login-sbi.shop/verify,OK,0.0755251944065094,0.5,0.18164389580488205,-1
237,https://login-sbi.shop/claim,OK,0.041019897907972336,0.5,0.15576492343097925,-1
238,https://login-sbi.shop/kyc,OK,0.08464159071445465,0.5,0.188481193035841,-1
239,https://login-sbi.shop/redeem,OK,0.043149929493665695,0.5,0.15736244712024927,-1
240,https://login-sbi.shop/confirm,OK,0.053731486201286316,0.5,0.16529861465096474,-1
241,https://login-sbi.shop/pay,OK,0.05027062073349953,0.5,0.16270296555012465,-1
242,https://login-sbi.shop/user,OK,0.049545612186193466,0.5,0.1621592091396451,-1
243,https://login-sbi.net/login,OK,0.1346757411956787,0.5,0.22600680589675903,-1
244,https://login-sbi.net/verify,OK,0.1671079397201538,0.5,0.25033095479011536,-1
245,https://login-sbi.net/claim,OK,0.1346757411956787,0.5,0.22600680589675903,-1
246,https://login-sbi.net/kyc,OK,0.18736225366592407,0.5,0.26552169024944305,-1
247,https://login-sbi.net/redeem,OK,0.12157995253801346,0.5,0.2161849644035101,-1
248,https://login-sbi.net/confirm,OK,0.1273377537727356,0.5,0.2205033153295517,-1
249,https://login-sbi.net/pay,OK,0.12271112203598022,0.5,0.21703334152698517,-1
250,https://login-sbi.net/user,OK,0.13294507563114166,0.5,0.22470880672335625,-1
251,https://login-sbi.tech/login,OK,0.13442009687423706,0.5,0.2258150726556778,-1
252,https://login-sbi.tech/verify,OK,0.1918097883462906,0.5,0.26885734125971794,-1
253,https://login-sbi.tech/claim,OK,0.13442009687423706,0.5,0.2258150726556778,-1
254,https://login-sbi.tech/kyc,OK,0.20174823701381683,0.5,0.2763111777603626,-1
255,https://login-sbi.tech/redeem,OK,0.14068858325481415,0.5,0.2305164374411106,-1
256,https://login-sbi.tech/confirm,OK,0.1739567220211029,0.5,0.2554675415158272,-1
257,https://login-sbi.tech/pay,OK,0.1467849612236023,0.5,0.23508872091770172,-1
258,https://login-sbi.tech/user,OK,0.1486649215221405,0.5,0.23649869114160538,-1
259,https://support-sbi.com/login,OK,0.14068858325481415,0.5,0.2305164374411106,-1
260,https://support-sbi.com/verify,OK,0.22228166460990906,0.5,0.2917112484574318,-1
261,https://support-sbi.com/claim,OK,0.14068858325481415,0.5,0.2305164374411106,-1
262,https://support-sbi.com/kyc,OK,0.20416368544101715,0.5,0.27812276408076286,-1
263,https://support-sbi.com/redeem,OK,0.1739567220211029,0.5,0.2554675415158272,-1
264,https://support-sbi.com/confirm,OK,0.20132993161678314,0.5,0.27599744871258736,-1
265,https://support-sbi.com/pay,OK,0.1486649215221405,0.5,0.23649869114160538,-1
266,https://support-sbi.com/user,OK,0.13442009687423706,0.5,0.2258150726556778,-1
267,https://support-sbi.in/login,OK,0.13442009687423706,0.5,0.2258150726556778,-1
268,https://support-sbi.in/verify,OK,0.1918097883462906,0.5,0.26885734125971794,-1
269,https://support-sbi.in/claim,OK,0.13442009687423706,0.5,0.2258150726556778,-1
270,https://support-sbi.in/kyc,OK,0.20174823701381683,0.5,0.2763111777603626,-1
271,https://support-sbi.in/redeem,OK,0.14068858325481415,0.5,0.2305164374411106,-1
272,https://support-sbi.in/confirm,OK,0.1739567220211029,0.5,0.2554675415158272,-1
273,https://support-sbi.in/pay,OK,0.1467849612236023,0.5,0.23508872091770172,-1
274,https://support-sbi.in/user,OK,0.1486649215221405,0.5,0.23649869114160538,-1
275,https://support-sbi.xyz/login,OK,0.043149929493665695,0.5,0.15736244712024927,-1
276,https://support-sbi.xyz/verify,OK,0.08784878998994827,0.5,0.1908865924924612,-1
277,https://support-sbi.xyz/claim,OK,0.043149929493665695,0.5,0.15736244712024927,-1
278,https://support-sbi.xyz/kyc,OK,0.08346444368362427,0.5,0.1875983327627182,-1
279,https://support-sbi.xyz/redeem,OK,0.053731486201286316,0.5,0.16529861465096474,-1
280,https://support-sbi.xyz/confirm,OK,0.06123492121696472,0.5,0.17092619091272354,-1
281,https://support-sbi.xyz/pay,OK,0.049545612186193466,0.5,0.1621592091396451,-1
282,https://support-sbi.xyz/user,OK,0.041019897907972336,0.5,0.15576492343097925,-1
283,https://support-sbi.online/login,OK,0.07011165469884872,0.5,0.17758374102413654,-1
284,https://support-sbi.online/verify,OK,0.10618168860673904,0.5,0.20463626645505428,-1
285,https://support-sbi.online/claim,OK,0.07011165469884872,0.5,0.17758374102413654,-1
286,https://support-sbi.online/kyc,OK,0.0849800556898117,0.5,0.18873504176735878,-1
287,https://support-sbi.online/redeem,OK,0.0677337497472763,0.5,0.17580031231045723,-1
288,https://support-sbi.online/confirm,OK,0.08144033700227737,0.5,0.18608025275170803,-1
289,https://support-sbi.online/pay,OK,0.053731486201286316,0.5,0.16529861465096474,-1
290,https://support-sbi.online/user,OK,0.06123492121696472,0.5,0.17092619091272354,-1
291,https://support-sbi.site/login,OK,0.1739567220211029,0.5,0.2554675415158272,-1
292,https://support-sbi.site/verify,OK,0.25277063250541687,0.5,0.31457797437906265,-1
293,https://support-sbi.site/claim,OK,0.1739567220211029,0.5,0.2554675415158272,-1
294,https://support-sbi.site/kyc,OK,0.1857614368200302,0.5,0.26432107761502266,-1
295,https://support-sbi.site/redeem,OK,0.20132993161678314,0.5,0.27599744871258736,-1
296,https://support-sbi.site/confirm,OK,0.22563399374485016,0.5,0.2942254953086376,-1
297,https://support-sbi.site/pay,OK,0.13442009687423706,0.5,0.2258150726556778,-1
298,https://support-sbi.site/user,OK,0.14068858325481415,0.5,0.2305164374411106,-1
299,https://support-sbi.shop/login,OK,0.053731486201286316,0.5,0.16529861465096474,-1
300,https://support-sbi.shop/verify,OK,0.09637525677680969,0.5,0.19728144258260727,-1
301,https://support-sbi.shop/claim,OK,0.053731486201286316,0.5,0.16529861465096474,-1
302,https://support-sbi.shop/kyc,OK,0.06952904909849167,0.5,0.17714678682386875,-1
303,https://support-sbi.shop/redeem,OK,0.06123492121696472,0.5,0.17092619091272354,-1
304,https://support-sbi.shop/confirm,OK,0.07011165469884872,0.5,0.17758374102413654,-1
305,https://support-sbi.shop/pay,OK,0.041019897907972336,0.5,0.15576492343097925,-1
306,https://support-sbi.shop/user,OK,0.043149929493665695,0.5,0.15736244712024927,-1
307,https://support-sbi.net/login,OK,0.14068858325481415,0.5,0.2305164374411106,-1
308,https://support-sbi.net/verify,OK,0.22228166460990906,0.5,0.2917112484574318,-1
309,https://support-sbi.net/claim,OK,0.14068858325481415,0.5,0.2305164374411106,-1
310,https://support-sbi.net/kyc,OK,0.20416368544101715,0.5,0.27812276408076286,-1
311,https://support-sbi.net/redeem,OK,0.1739567220211029,0.5,0.2554675415158272,-1
312,https://support-sbi.net/confirm,OK,0.20132993161678314,0.5,0.27599744871258736,-1
313,https://support-sbi.net/pay,OK,0.1486649215221405,0.5,0.23649869114160538,-1
314,https://support-sbi.net/user,OK,0.13442009687423706,0.5,0.2258150726556778,-1
315,https://support-sbi.tech/login,OK,0.1739567220211029,0.5,0.2554675415158272,-1
316,https://support-sbi.tech/verify,OK,0.25277063250541687,0.5,0.31457797437906265,-1
317,https://support-sbi.tech/claim,OK,0.1739567220211029,0.5,0.2554675415158272,-1
318,https://support-sbi.tech/kyc,OK,0.1857614368200302,0.5,0.26432107761502266,-1
